EventID,event_name,sample,tblSampleID,ices_area,fao_code,catch_date,age,length,weight,maturity,sex,reader_name,reader_lastname,reader_number,expertise,country,institution,iso_code,reader,AnnotationID,FishID,month,qtr,year,cv,modal_age
77,2018 Norway Pout Exchange - Sectioned ,833,1735,27.4.a,27.4.a,2016-08-30,1,130,16,62,F,wilhelmsi,wilhelmsi,2,1,GERMANY,NA,DE,R02 DE,1965,Npout_121_sectioned,8,3,2016,0,1
77,2018 Norway Pout Exchange - Sectioned ,833,1735,27.4.a,27.4.a,2016-08-30,1,130,16,62,F,Brownd,Brownd,3,1,UNITED KINGDOM,NA,GB,R03 GB,2340,Npout_121_sectioned,8,3,2016,0,1
77,2018 Norway Pout Exchange - Sectioned ,833,1735,27.4.a,27.4.a,2016-08-30,1,130,16,62,F,beussel,beussel,1,1,GERMANY,NA,DE,R01 DE,4280,Npout_121_sectioned,8,3,2016,0,1
77,2018 Norway Pout Exchange - Sectioned ,834,1736,27.4.a,27.4.a,2016-08-30,1,130,19,62,F,wilhelmsi,wilhelmsi,2,1,GERMANY,NA,DE,R02 DE,1968,Npout_122_sectioned,8,3,2016,0,1
77,2018 Norway Pout Exchange - Sectioned ,834,1736,27.4.a,27.4.a,2016-08-30,1,130,19,62,F,Brownd,Brownd,3,1,UNITED KINGDOM,NA,GB,R03 GB,2252,Npout_122_sectioned,8,3,2016,0,1
77,2018 Norway Pout Exchange - Sectioned ,834,1736,27.4.a,27.4.a,2016-08-30,1,130,19,62,F,beussel,beussel,1,1,GERMANY,NA,DE,R01 DE,4282,Npout_122_sectioned,8,3,2016,0,1
77,2018 Norway Pout Exchange - Sectioned ,835,1737,27.4.a,27.4.a,2016-08-30,1,160,30,62,F,wilhelmsi,wilhelmsi,2,1,GERMANY,NA,DE,R02 DE,1971,Npout_123_sectioned,8,3,2016,0,1
77,2018 Norway Pout Exchange - Sectioned ,835,1737,27.4.a,27.4.a,2016-08-30,1,160,30,62,F,Brownd,Brownd,3,1,UNITED KINGDOM,NA,GB,R03 GB,2298,Npout_123_sectioned,8,3,2016,0,1
77,2018 Norway Pout Exchange - Sectioned ,835,1737,27.4.a,27.4.a,2016-08-30,1,160,30,62,F,beussel,beussel,1,1,GERMANY,NA,DE,R01 DE,4283,Npout_123_sectioned,8,3,2016,0,1
77,2018 Norway Pout Exchange - Sectioned ,836,1738,27.4.a,27.4.a,2016-08-31,1,140,23,62,M,wilhelmsi,wilhelmsi,2,1,GERMANY,NA,DE,R02 DE,1974,Npout_124_sectioned,8,3,2016,0,1
77,2018 Norway Pout Exchange - Sectioned ,836,1738,27.4.a,27.4.a,2016-08-31,1,140,23,62,M,Brownd,Brownd,3,1,UNITED KINGDOM,NA,GB,R03 GB,2290,Npout_124_sectioned,8,3,2016,0,1
77,2018 Norway Pout Exchange - Sectioned ,836,1738,27.4.a,27.4.a,2016-08-31,1,140,23,62,M,beussel,beussel,1,1,GERMANY,NA,DE,R01 DE,4284,Npout_124_sectioned,8,3,2016,0,1
77,2018 Norway Pout Exchange - Sectioned ,837,1739,27.4.a,27.4.a,2016-08-31,1,150,23,62,M,wilhelmsi,wilhelmsi,2,1,GERMANY,NA,DE,R02 DE,1977,Npout_125_sectioned,8,3,2016,0,1
77,2018 Norway Pout Exchange - Sectioned ,837,1739,27.4.a,27.4.a,2016-08-31,1,150,23,62,M,Brownd,Brownd,3,1,UNITED KINGDOM,NA,GB,R03 GB,2320,Npout_125_sectioned,8,3,2016,0,1
77,2018 Norway Pout Exchange - Sectioned ,837,1739,27.4.a,27.4.a,2016-08-31,1,150,23,62,M,beussel,beussel,1,1,GERMANY,NA,DE,R01 DE,4287,Npout_125_sectioned,8,3,2016,0,1
77,2018 Norway Pout Exchange - Sectioned ,838,1740,27.4.a,27.4.a,2016-08-31,1,150,29,62,F,wilhelmsi,wilhelmsi,2,1,GERMANY,NA,DE,R02 DE,1980,Npout_126_sectioned,8,3,2016,0,1
77,2018 Norway Pout Exchange - Sectioned ,838,1740,27.4.a,27.4.a,2016-08-31,1,150,29,62,F,Brownd,Brownd,3,1,UNITED KINGDOM,NA,GB,R03 GB,2280,Npout_126_sectioned,8,3,2016,0,1
77,2018 Norway Pout Exchange - Sectioned ,838,1740,27.4.a,27.4.a,2016-08-31,1,150,29,62,F,beussel,beussel,1,1,GERMANY,NA,DE,R01 DE,4288,Npout_126_sectioned,8,3,2016,0,1
77,2018 Norway Pout Exchange - Sectioned ,839,1741,27.4.a,27.4.a,2016-08-31,1,140,25,62,M,wilhelmsi,wilhelmsi,2,1,GERMANY,NA,DE,R02 DE,1983,Npout_127_sectioned,8,3,2016,0,1
77,2018 Norway Pout Exchange - Sectioned ,839,1741,27.4.a,27.4.a,2016-08-31,1,140,25,62,M,Brownd,Brownd,3,1,UNITED KINGDOM,NA,GB,R03 GB,2154,Npout_127_sectioned,8,3,2016,0,1
77,2018 Norway Pout Exchange - Sectioned ,839,1741,27.4.a,27.4.a,2016-08-31,1,140,25,62,M,beussel,beussel,1,1,GERMANY,NA,DE,R01 DE,4289,Npout_127_sectioned,8,3,2016,0,1
77,2018 Norway Pout Exchange - Sectioned ,840,1742,27.4.a,27.4.a,2016-08-31,2,170,32,62,M,wilhelmsi,wilhelmsi,2,1,GERMANY,NA,DE,R02 DE,1986,Npout_128_sectioned,8,3,2016,0,2
77,2018 Norway Pout Exchange - Sectioned ,840,1742,27.4.a,27.4.a,2016-08-31,2,170,32,62,M,Brownd,Brownd,3,1,UNITED KINGDOM,NA,GB,R03 GB,2178,Npout_128_sectioned,8,3,2016,0,2
77,2018 Norway Pout Exchange - Sectioned ,840,1742,27.4.a,27.4.a,2016-08-31,2,170,32,62,M,beussel,beussel,1,1,GERMANY,NA,DE,R01 DE,4296,Npout_128_sectioned,8,3,2016,0,2
77,2018 Norway Pout Exchange - Sectioned ,841,1743,27.4.a,27.4.a,2016-08-31,2,160,35,62,F,wilhelmsi,wilhelmsi,2,1,GERMANY,NA,DE,R02 DE,1989,Npout_129_sectioned,8,3,2016,0,2
77,2018 Norway Pout Exchange - Sectioned ,841,1743,27.4.a,27.4.a,2016-08-31,2,160,35,62,F,Brownd,Brownd,3,1,UNITED KINGDOM,NA,GB,R03 GB,2152,Npout_129_sectioned,8,3,2016,0,2
77,2018 Norway Pout Exchange - Sectioned ,842,1744,27.4.a,27.4.a,2016-08-31,2,170,45,62,F,wilhelmsi,wilhelmsi,2,1,GERMANY,NA,DE,R02 DE,1992,Npout_130_sectioned,8,3,2016,0,2
77,2018 Norway Pout Exchange - Sectioned ,842,1744,27.4.a,27.4.a,2016-08-31,2,170,45,62,F,Brownd,Brownd,3,1,UNITED KINGDOM,NA,GB,R03 GB,2160,Npout_130_sectioned,8,3,2016,0,2
77,2018 Norway Pout Exchange - Sectioned ,842,1744,27.4.a,27.4.a,2016-08-31,2,170,45,62,F,beussel,beussel,1,1,GERMANY,NA,DE,R01 DE,4298,Npout_130_sectioned,8,3,2016,0,2
77,2018 Norway Pout Exchange - Sectioned ,843,1745,27.4.a,27.4.a,2016-08-31,1,160,31,62,F,wilhelmsi,wilhelmsi,2,1,GERMANY,NA,DE,R02 DE,1995,Npout_131_sectioned,8,3,2016,0,1
77,2018 Norway Pout Exchange - Sectioned ,843,1745,27.4.a,27.4.a,2016-08-31,1,160,31,62,F,Brownd,Brownd,3,1,UNITED KINGDOM,NA,GB,R03 GB,2310,Npout_131_sectioned,8,3,2016,0,1
77,2018 Norway Pout Exchange - Sectioned ,843,1745,27.4.a,27.4.a,2016-08-31,1,160,31,62,F,beussel,beussel,1,1,GERMANY,NA,DE,R01 DE,4299,Npout_131_sectioned,8,3,2016,0,1
77,2018 Norway Pout Exchange - Sectioned ,844,1746,27.4.a,27.4.a,2016-08-31,2,180,42,62,F,wilhelmsi,wilhelmsi,2,1,GERMANY,NA,DE,R02 DE,1998,Npout_132_sectioned,8,3,2016,0,2
77,2018 Norway Pout Exchange - Sectioned ,844,1746,27.4.a,27.4.a,2016-08-31,2,180,42,62,F,Brownd,Brownd,3,1,UNITED KINGDOM,NA,GB,R03 GB,2168,Npout_132_sectioned,8,3,2016,0,2
77,2018 Norway Pout Exchange - Sectioned ,844,1746,27.4.a,27.4.a,2016-08-31,2,180,42,62,F,beussel,beussel,1,1,GERMANY,NA,DE,R01 DE,4300,Npout_132_sectioned,8,3,2016,0,2
77,2018 Norway Pout Exchange - Sectioned ,845,1747,27.4.a,27.4.a,2016-08-31,1,130,18,62,M,wilhelmsi,wilhelmsi,2,1,GERMANY,NA,DE,R02 DE,2001,Npout_133_sectioned,8,3,2016,0,1
77,2018 Norway Pout Exchange - Sectioned ,845,1747,27.4.a,27.4.a,2016-08-31,1,130,18,62,M,Brownd,Brownd,3,1,UNITED KINGDOM,NA,GB,R03 GB,2302,Npout_133_sectioned,8,3,2016,0,1
77,2018 Norway Pout Exchange - Sectioned ,845,1747,27.4.a,27.4.a,2016-08-31,1,130,18,62,M,beussel,beussel,1,1,GERMANY,NA,DE,R01 DE,4301,Npout_133_sectioned,8,3,2016,0,1
77,2018 Norway Pout Exchange - Sectioned ,846,1748,27.4.a,27.4.a,2016-08-31,2,180,43,62,F,wilhelmsi,wilhelmsi,2,1,GERMANY,NA,DE,R02 DE,2004,Npout_134_sectioned,8,3,2016,0,2
77,2018 Norway Pout Exchange - Sectioned ,846,1748,27.4.a,27.4.a,2016-08-31,2,180,43,62,F,Brownd,Brownd,3,1,UNITED KINGDOM,NA,GB,R03 GB,2174,Npout_134_sectioned,8,3,2016,0,2
77,2018 Norway Pout Exchange - Sectioned ,846,1748,27.4.a,27.4.a,2016-08-31,2,180,43,62,F,beussel,beussel,1,1,GERMANY,NA,DE,R01 DE,4304,Npout_134_sectioned,8,3,2016,0,2
77,2018 Norway Pout Exchange - Sectioned ,847,1749,27.4.a,27.4.a,2016-08-31,1,130,21,62,M,wilhelmsi,wilhelmsi,2,1,GERMANY,NA,DE,R02 DE,2007,Npout_135_sectioned,8,3,2016,0,1
77,2018 Norway Pout Exchange - Sectioned ,847,1749,27.4.a,27.4.a,2016-08-31,1,130,21,62,M,Brownd,Brownd,3,1,UNITED KINGDOM,NA,GB,R03 GB,2248,Npout_135_sectioned,8,3,2016,0,1
77,2018 Norway Pout Exchange - Sectioned ,847,1749,27.4.a,27.4.a,2016-08-31,1,130,21,62,M,beussel,beussel,1,1,GERMANY,NA,DE,R01 DE,4305,Npout_135_sectioned,8,3,2016,0,1
77,2018 Norway Pout Exchange - Sectioned ,850,1752,27.4.a,27.4.a,2016-08-31,1,140,22,62,M,wilhelmsi,wilhelmsi,2,1,GERMANY,NA,DE,R02 DE,2016,Npout_138_sectioned,8,3,2016,0,1
77,2018 Norway Pout Exchange - Sectioned ,850,1752,27.4.a,27.4.a,2016-08-31,1,140,22,62,M,Brownd,Brownd,3,1,UNITED KINGDOM,NA,GB,R03 GB,2150,Npout_138_sectioned,8,3,2016,0,1
77,2018 Norway Pout Exchange - Sectioned ,850,1752,27.4.a,27.4.a,2016-08-31,1,140,22,62,M,beussel,beussel,1,1,GERMANY,NA,DE,R01 DE,4308,Npout_138_sectioned,8,3,2016,0,1
77,2018 Norway Pout Exchange - Sectioned ,851,1753,27.4.a,27.4.a,2016-08-31,1,150,22,62,F,wilhelmsi,wilhelmsi,2,1,GERMANY,NA,DE,R02 DE,2019,Npout_139_sectioned,8,3,2016,0,1
77,2018 Norway Pout Exchange - Sectioned ,851,1753,27.4.a,27.4.a,2016-08-31,1,150,22,62,F,Brownd,Brownd,3,1,UNITED KINGDOM,NA,GB,R03 GB,2211,Npout_139_sectioned,8,3,2016,0,1
77,2018 Norway Pout Exchange - Sectioned ,851,1753,27.4.a,27.4.a,2016-08-31,1,150,22,62,F,beussel,beussel,1,1,GERMANY,NA,DE,R01 DE,4309,Npout_139_sectioned,8,3,2016,0,1
77,2018 Norway Pout Exchange - Sectioned ,852,1754,27.4.a,27.4.a,2016-08-31,1,140,22,62,M,wilhelmsi,wilhelmsi,2,1,GERMANY,NA,DE,R02 DE,2022,Npout_140_sectioned,8,3,2016,0,1
77,2018 Norway Pout Exchange - Sectioned ,852,1754,27.4.a,27.4.a,2016-08-31,1,140,22,62,M,Brownd,Brownd,3,1,UNITED KINGDOM,NA,GB,R03 GB,2268,Npout_140_sectioned,8,3,2016,0,1
77,2018 Norway Pout Exchange - Sectioned ,852,1754,27.4.a,27.4.a,2016-08-31,1,140,22,62,M,beussel,beussel,1,1,GERMANY,NA,DE,R01 DE,4310,Npout_140_sectioned,8,3,2016,0,1
77,2018 Norway Pout Exchange - Sectioned ,853,1755,27.4.a,27.4.a,2016-08-31,1,150,30,62,F,wilhelmsi,wilhelmsi,2,1,GERMANY,NA,DE,R02 DE,2025,Npout_141_sectioned,8,3,2016,0,1
77,2018 Norway Pout Exchange - Sectioned ,853,1755,27.4.a,27.4.a,2016-08-31,1,150,30,62,F,Brownd,Brownd,3,1,UNITED KINGDOM,NA,GB,R03 GB,2218,Npout_141_sectioned,8,3,2016,0,1
77,2018 Norway Pout Exchange - Sectioned ,853,1755,27.4.a,27.4.a,2016-08-31,1,150,30,62,F,beussel,beussel,1,1,GERMANY,NA,DE,R01 DE,4311,Npout_141_sectioned,8,3,2016,0,1
77,2018 Norway Pout Exchange - Sectioned ,854,1756,27.4.a,27.4.a,2016-08-31,2,170,41,62,F,wilhelmsi,wilhelmsi,2,1,GERMANY,NA,DE,R02 DE,2028,Npout_142_sectioned,8,3,2016,0,2
77,2018 Norway Pout Exchange - Sectioned ,854,1756,27.4.a,27.4.a,2016-08-31,2,170,41,62,F,Brownd,Brownd,3,1,UNITED KINGDOM,NA,GB,R03 GB,2166,Npout_142_sectioned,8,3,2016,0,2
77,2018 Norway Pout Exchange - Sectioned ,854,1756,27.4.a,27.4.a,2016-08-31,2,170,41,62,F,beussel,beussel,1,1,GERMANY,NA,DE,R01 DE,4313,Npout_142_sectioned,8,3,2016,0,2
77,2018 Norway Pout Exchange - Sectioned ,855,1757,27.4.a,27.4.a,2016-08-31,2,160,35,62,M,wilhelmsi,wilhelmsi,2,1,GERMANY,NA,DE,R02 DE,2031,Npout_143_sectioned,8,3,2016,0,2
77,2018 Norway Pout Exchange - Sectioned ,855,1757,27.4.a,27.4.a,2016-08-31,2,160,35,62,M,Brownd,Brownd,3,1,UNITED KINGDOM,NA,GB,R03 GB,2209,Npout_143_sectioned,8,3,2016,0,2
77,2018 Norway Pout Exchange - Sectioned ,855,1757,27.4.a,27.4.a,2016-08-31,2,160,35,62,M,beussel,beussel,1,1,GERMANY,NA,DE,R01 DE,4314,Npout_143_sectioned,8,3,2016,0,2
77,2018 Norway Pout Exchange - Sectioned ,856,1758,27.4.a,27.4.a,2016-08-31,1,130,22,62,M,wilhelmsi,wilhelmsi,2,1,GERMANY,NA,DE,R02 DE,2034,Npout_144_sectioned,8,3,2016,0,1
77,2018 Norway Pout Exchange - Sectioned ,856,1758,27.4.a,27.4.a,2016-08-31,1,130,22,62,M,Brownd,Brownd,3,1,UNITED KINGDOM,NA,GB,R03 GB,2230,Npout_144_sectioned,8,3,2016,0,1
77,2018 Norway Pout Exchange - Sectioned ,856,1758,27.4.a,27.4.a,2016-08-31,1,130,22,62,M,beussel,beussel,1,1,GERMANY,NA,DE,R01 DE,4316,Npout_144_sectioned,8,3,2016,0,1
77,2018 Norway Pout Exchange - Sectioned ,857,1759,27.4.a,27.4.a,2016-08-31,2,170,43,62,F,wilhelmsi,wilhelmsi,2,1,GERMANY,NA,DE,R02 DE,2037,Npout_145_sectioned,8,3,2016,0,2
77,2018 Norway Pout Exchange - Sectioned ,857,1759,27.4.a,27.4.a,2016-08-31,2,170,43,62,F,Brownd,Brownd,3,1,UNITED KINGDOM,NA,GB,R03 GB,2316,Npout_145_sectioned,8,3,2016,0,2
77,2018 Norway Pout Exchange - Sectioned ,857,1759,27.4.a,27.4.a,2016-08-31,2,170,43,62,F,beussel,beussel,1,1,GERMANY,NA,DE,R01 DE,4317,Npout_145_sectioned,8,3,2016,0,2
